squid	1070 1182 1219 1393 1595 1792 2629 4813 7001 7005 7089 7198 7259 12721 14003 14697 14797 14824 14874 14936 15059 15068 15161 15241 15443 16542 16776 18674 19663 19854 21914 21932 22143 22192 22757 22911 23433 23539 23662 24128 24466 24533 26244 26279 26367 26377 26419 26421 26458 26578 26608 26702 26705 26817 26819 26841 26934 27164 27395 27457 27461 27491 27799 28356 31020 31153 31180 31664 31734 37246 37310 40839 40940 42804 42929 43437 46048 46065 46093 46131 46159 46174 46233 47021 47150 47414 47472 50437 54203 55466 56376 59239 61137 61898 65006 65065 65118 67925 67949 69595 70588 70625 70629 70939 70977 71619 71796 71798 71842 71850 71857 71864 71942 71944 73081 73207 73373 73501 73616 73617 74834 74996 75140 75155 76677 77209 77272 77390 77720 77799 77857 77867 77924 77926 80232 80571 80573 80575 80577 80733 80745 80818 80820 81075 81079 85044 86003 86728 87163 88764 88958 89108 89305 89463 89651 89817 89832 90200 90287 90313 90363 90520 90559 90594 90695 90729 90862 91141 91440 91504 91583 91664 91844 91888 91992 92062 92079 92155 92336 92392 92473 92541 92682 92750 92838 92943 92984 93470 93492 94291 94372 96851 97053 97826 99057 99563 100478 101296 101438 101442 101479 101483 101499 101727 102155 102425 102430 102547 102716 103056 103234 104750 108140 108483 108837 108895 109311 109313 109755 109774 109845 110029 110172 110370 110374 110453 112180 112181 112948 113040 113174 113734 113772 113791 113797 113811 113859 114090 114115 114722 115205 116870 119880 119902 120049 120465 120989 121011 121320 121659 122447 122562 122977 123036 123620 124243 124247 124708 125429 125806 125821 126071 126083 126653 127006 128332 128438 128458 128495 128565 128933 133018 133044 133061 134782 135059 136589 137240 140888 143182 143777 143979 144161 144286 144754 145030 145184 145230 145237 145271 146544 146970 146993 147049 148201 148264 148619 148621 148623 149837 149859 150493 150541 150551 150566 150685 150781 154564 155211 155447 156393 156870 158335 158363 158694 158751 158850 159675 159894 160935 160937 160953 160956 161217 161452
stir fried	415 1178 1727 1797 2640 4082 4837 8514 9424 12721 14150 15390 15672 15958 16480 16586 18275 19239 20409 21523 21719 23167 23279 23662 24468 25963 26081 26216 26398 26493 26705 26936 27003 28772 30019 30196 31664 33453 34097 37247 37907 38836 40446 40897 41336 41951 42697 45106 45717 45727 45981 47427 49122 49247 49317 49548 49862 51674 54054 54724 54868 55069 55721 55791 56108 56226 56307 56509 57657 57676 57760 59571 60959 64800 65052 66143 66160 66259 66387 66597 67022 69954 71255 72375 73534 73872 75244 75780 76328 76332 77139 77186 77403 78011 81075 83860 85445 86042 86183 86408 86484 86571 86677 86728 86777 86844 87563 94247 94303 94441 94538 94544 94622 94644 94770 94832 94837 95016 95059 95663 96726 97830 98876 104133 104476 105052 107585 107998 108074 108217 108585 108825 108909 109061 109334 109336 109773 109997 110129 110274 111246 111885 112181 113047 113522 113772 114006 114047 114411 114446 114455 114494 114496 114504 115395 115552 117036 117334 118002 118022 119214 119919 120581 120844 121023 121134 121170 121428 121446 122638 124003 125663 126080 126272 126363 126762 127080 129591 133076 133082 133229 133325 133376 134968 134995 135000 135509 135516 135677 135722 136097 136147 136409 136495 136808 136812 136944 137005 137146 138374 138547 139443 141395 141729 143874 144161 144237 147030 147082 147611 147675 147988 149141 149386 149487 149591 149890 150763 152416 152631 152642 152749 152881 153098 155972 157202 158060 158840 158953 160405 160715 161130 161148 161625
vegetable fried rice	1194 2361 4928 5500 6505 6630 9040 10811 11093 11260 13173 20685 25770 25784 32920 33543 34191 34471 36051 36484 39367 40887 43806 43987 44618 45244 46578 49630 49633 55159 64567 68381 68397 68448 68526 68536 68569 68639 70500 71357 72110 77852 78071 78552 81057 81737 83676 83785 88027 93691 93753 94648 94966 96183 98950 102063 102226 106989 109336 112423 112801 113777 113789 116678 118811 119031 119613 126534 129069 129095 129325 129621 129727 129804 129832 129878 129907 129999 130011 130059 130098 130101 130157 130163 130174 130283 130332 130576 130590 130741 130754 130761 130786 130837 130963 131025 131068 131086 131136 131308 131311 131320 131468 131482 131513 131540 131575 131581 131643 131703 131713 131836 131861 131876 131932 131934 131940 132024 132084 132147 132182 132200 132215 132232 132297 132325 132331 132361 132423 132442 132493 132536 132560 132642 132648 132668 132769 132771 132895 132926 137954 140792 141891 143378 143700 149669 151327 152995 157615 159774
spicy pork	1641 2433 8670 9233 27635 33661 35999 36043 36193 36195 39520 47017 48440 67990 77308 86042 86800 99068 108051 111181 111980 112018 112020 112180 116435 123741 126980 127825 129630 129660 129876 131116 131461 131615 131915 132024 132169 132221 132285 132464 132569 132868 132888 134723 135525 141887 146372 153025 155586 157847 160236 161879
pad see	14011 14046 14050 14055 14280 14296 14324 14332 14631 14689 14718 14766 14780 14828 14884 14886 14902 15030 24098 24100 25504 25562 40467 40482 40549 40554 40607 40646 40648 40691 40703 40777 40839 40844 40856 41003 41082 41271 42170 47329 47427 47472 47522 47524 47546 47553 47557 47603 47663 47730 47806 47862 60768 60844 67381 67637 67787 69162 69166 69226 69253 69336 69574 69580 69607 69613 69627 69628 69629 69680 69710 69712 69823 77049 80458 82691 87951 88018 115705 116763 120279 120442 123151 123287 123377 123384 123414 123434 123468 123484 123488 123523 123570 123582 123594 123620 136276 136278 136473 136493 136560 136571 136620 136640 136750 136758 136844 136847 136848 136857 136888 136935 136937 136976 136980 136985 137005 137039 137087 137093 137118 137138 137245 137254 137255 137272 137393 137417 137482 137548 137576 137582 137670 137691 137694 137700 137721 137742 141198 159637 159640 159670 161350
green beans	2136 2150 2157 2175 2216 2378 2528 2602 2612 2626 2683 2710 2766 2936 3195 3620 3652 3675 3733 3747 4638 5375 5458 6191 7175 7212 7584 7652 7681 7692 7738 8672 8720 9537 9564 9593 9607 9617 9636 9645 9697 9701 9720 9723 9777 9811 9840 9851 9858 9867 9883 9884 9916 9947 9964 10058 10722 11435 11897 12592 13673 13879 15291 15414 16654 18407 21468 21508 21691 21944 21946 22505 22744 23091 23279 23366 23373 23375 23376 23392 23400 25342 26071 26232 26264 26307 26386 26464 26545 26616 26692 26862 26875 27120 27373 27426 27491 28479 29104 29106 29142 29634 30019 31025 31448 32545 32584 34416 34818 34824 34853 35383 36034 36048 36203 37233 37248 37796 39015 39017 39534 41407 41409 41488 44668 44941 45713 45754 46265 46626 46699 46726 47114 47414 48465 48514 48533 48566 48795 48878 49218 49247 49349 54209 55290 55694 55704 59736 60198 64714 64936 65615 65649 65693 66502 66511 66955 67050 67133 67291 67306 67332 67819 68136 68756 69524 69570 70903 71897 71944 73624 73840 73867 73900 73964 73992 74189 74825 75151 75244 75476 76286 76315 77069 78832 80347 81229 81279 81300 81371 81379 81381 81391 81396 81477 81483 83708 84013 84484 84769 84771 85669 85859 85921 85942 86687 87413 88154 88496 88640 88753 89131 89309 89641 89981 90004 90271 90320 90756 90969 90971 91175 91650 91992 92109 92521 92746 93013 93892 95059 95119 95184 96596 97681 97766 99508 99623 99906 100530 100558 100636 100742 100747 100786 100894 101438 101442 101479 101481 101495 101510 101525 102022 102106 102361 102388 102603 103234 106134 106526 106555 106591 106693 107454 107479 108117 108186 108189 109045 109195 109649 109727 109755 109916 109944 110174 110210 110250 110762 110875 111081 112689 112793 113403 113812 113883 114468 114480 114653 114889 114901 114909 114914 115030 115192 116091 116650 117036 118608 118659 118885 121177 121419 121460 121673 122598 125663 126111 127080 127115 131766 132614 133626 133628 134848 134861 134887 134968 135048 135080 135333 135592 135677 135789 135918 136458 137120 137146 137179 137197 137483 137877 139827 139845 140099 140241 140836 140904 143321 144378 144421 144453 144523 145436 146168 146248 147726 147737 147862 147893 147979 148073 148927 149335 149927 152623 152857 154372 154946 154983 155377 155438 155470 155490 155502 155512 155520 155534 155765 155786 155835 155913 155923 155936 155972 156372 158161 159518 159571 161048
beef and scallop	47970 150300
stir-fried rice noodles	
beef chowder	
beef stew	1272 1280 1378 2261 7607 7712 15204 15390 15392 15670 16663 18710 18980 20514 20745 21308 21409 26545 27904 27905 28904 28939 31520 38796 46259 46897 49194 49267 54645 54648 56064 56511 56726 56874 56896 57486 57500 57582 57843 59397 59408 59458 59545 59555 59779 59794 59876 60006 60008 60022 60038 60055 60104 60112 60167 60424 60442 60444 60601 60708 60712 61025 61029 67906 67958 68039 68043 71710 72465 73198 73271 73289 74517 74519 74944 76447 77209 77553 77574 77594 77775 77799 79994 80010 80614 86233 86552 94395 94396 94425 94442 94620 94829 94946 95933 101585 102822 103406 104334 104706 108647 110298 113446 113757 114158 114215 114356 114797 114845 117069 120481 120538 120583 120631 120638 120707 120764 120992 121159 121215 121372 121435 122534 124093 124365 124495 124512 124718 124869 125721 125870 126667 127679 127794 127807 127892 127921 127936 127958 128009 128011 128018 128064 128096 128215 135443 135559 135596 135679 137862 138204 138208 138328 138374 138605 138607 138609 139206 139332 139631 139635 146996 149294 152608 154608 154676 155809 156857 156898 158314 159617 159652 161167
pickled cabbage	2368 98802 113129 123850 142020 148158 148361 158614 161175
crab roe	
chicken feet	1439 7035 9021 9025 9091 9186 9224 9313 9334 10376 27501 27534 27619 27701 27797 27814 27863 27868 27871 27918 27919 27984 28266 28309 28351 28409 28939 28950 31012 31175 31201 31217 31239 31243 31263 31265 31272 31291 31334 31407 31461 31470 31473 31556 31648 31698 31720 41537 41544 41561 41641 41653 41688 41730 41800 41838 41866 41927 42007 42027 42114 42129 42195 42237 42318 42337 42359 42389 42395 42408 42429 42481 42487 42547 42615 42776 42900 42910 42936 42940 42970 48097 53964 53971 53983 54169 54188 54225 54318 54430 54497 54513 55413 58585 58637 58649 58663 58720 58746 58749 58850 58859 58862 58875 58961 58991 59098 59108 59133 59138 59145 59191 59199 59225 59639 59747 59749 59961 60218 60385 60510 60515 60617 61193 61209 61258 61265 61310 61379 61391 61396 61454 61477 61488 61508 61540 61563 61589 61659 61666 61738 61819 61962 62043 62095 62206 62282 62374 62465 62540 62549 62588 62604 62612 62645 62728 62759 62787 62794 62808 62837 62861 64615 64727 64807 64962 65019 65028 65067 65088 65118 65151 65221 65281 65311 65330 65341 65472 65497 65577 65589 65596 65675 65736 65894 65985 66008 66025 66027 66044 66073 66133 66208 68025 68027 70534 70705 70718 70735 70826 70844 70964 71044 71085 71120 71127 71255 71260 71270 71906 73435 73437 73451 73460 73818 74391 74410 74531 74550 74596 74720 74732 74737 74825 74845 74931 74980 75031 75068 75175 75191 75199 75202 75216 75227 77348 81132 84986 85940 86026 86341 86549 86780 98286 98701 98841 98855 101337 102918 108632 110193 112299 112304 124671 124905 125472 125490 125556 125575 125701 125762 125763 125765 127560 134761 144681 144688 144711 144725 144765 144784 144867 145203 145360 147479 148243 148661 150493 151472
Pho	
cellophane noodles	25676 129680 131457 131536 132759 137795
stewed beef	59408 76438 77209 120720 127774 127782 138374
sweet and sour	6 99 289 853 1086 1145 1169 1173 1186 1222 1274 1293 1309 1313 1337 1345 1555 1661 1671 1705 1803 1925 1996 2348 2453 2482 2489 2502 2634 2968 2972 2980 3214 3222 3630 3766 3906 4032 4128 4135 4137 4138 4166 4224 4261 4267 4315 4322 4325 4331 4353 4457 4541 4545 4690 4755 4764 4895 4929 4975 5070 5097 5149 5200 5213 5241 5263 5269 5292 5411 5415 5475 5546 5564 5579 5608 5695 5717 5728 5848 5890 5932 5966 6020 6170 6172 6187 6223 6306 6310 6334 6372 6618 6879 6910 6967 6977 7068 7099 7130 7395 7424 7428 7447 7449 7570 7584 7720 7773 7775 7808 7864 7964 7986 8004 8393 8398 8443 8463 8510 8576 8669 8678 8723 8773 8835 8870 8886 8933 9250 9279 9320 9985 10004 10010 10065 10067 10339 10364 10399 10690 10841 10848 10866 11147 11243 11245 11427 11461 11528 11649 11701 11810 11985 12085 12234 12257 12272 12285 12307 12313 12323 12328 12398 12404 12415 12416 12538 12817 12890 12934 12937 12943 12947 13055 13110 13331 13363 13453 13472 13749 13989 14003 14005 14055 14065 14101 14110 14153 14199 14201 14221 14257 14356 14486 14525 14716 14878 14932 14976 15062 15184 15255 15270 15312 15642 16671 16708 17017 17215 18275 18616 19504 19653 20116 20577 20579 20596 20603 20851 21644 21912 21955 21994 22147 22158 22167 22180 22380 23161 23356 23481 23530 23571 23644 23654 23702 23787 23799 23834 23888 23977 24891 25042 25080 25159 25187 25203 25308 25348 25351 25386 25421 25474 25608 25622 25712 25766 25999 26441 26485 26711 26794 26814 26884 27003 27046 27157 27177 27436 27491 27524 28201 28570 28962 29021 29047 29150 29373 29428 29474 29483 29486 29580 29592 29638 29664 29673 29690 29693 29696 29730 29775 29861 29876 29922 30012 30018 30027 30192 30249 30254 30564 30875 30890 31206 31790 31816 31837 32001 32010 32158 32284 32443 32444 32488 32498 32713 32768 32782 32786 32800 32804 32843 32885 32890 32913 32920 32933 32945 33183 33214 33235 33287 33306 33393 33696 33732 33806 33815 34079 34110 34156 34157 34248 34262 34367 34408 34409 34486 34758 34778 35007 35131 35277 35394 35489 35581 35582 35591 35677 35748 35765 35774 35804 35806 35840 35855 36084 36411 36426 36435 36463 36793 36818 36831 36984 36999 37014 37017 37018 37072 37115 37339 37380 37543 37657 37666 38004 38123 38327 38706 38730 38745 38841 38897 38953 39040 39051 39052 39054 39074 39100 39160 39171 39193 39203 39215 39226 39232 39298 39303 39401 39417 39428 39520 39534 39591 39601 39611 39700 39704 39755 39782 40148 40202 40333 40466 40500 40736 40821 40923 40982 41371 41373 41401 41481 44388 44418 44421 44454 44457 44482 44842 44936 45317 45495 45526 45622 46090 46171 46265 46403 46424 46432 46477 46484 46490 46534 46560 46590 46600 46872 46933 47197 47199 47222 47450 47851 47859 48002 48121 48184 48239 48317 48431 48927 48999 49039 49057 49356 49576 49633 49723 49831 49879 49942 50522 50543 50626 50761 51010 51185 51237 51420 51683 52119 52459 52504 52605 52641 52800 52832 52897 53177 53596 53675 53895 54323 54428 54698 54767 54845 55114 55159 55188 55190 55279 55460 55512 55517 55658 55679 55687 55727 55728 55741 55899 58684 59505 60401 61063 61326 61586 62938 62940 62996 63042 63223 63414 63551 63679 63713 63939 64014 64346 64352 64412 64414 64423 64424 64443 64501 64543 65040 65990 66282 66374 66405 66614 66822 66873 67167 67363 67425 67595 67979 68741 69024 69421 69511 69967 69987 69989 70055 70086 70138 70167 70189 70347 70364 70398 70425 70474 71354 71361 71472 71696 71710 71743 71771 71827 71833 71850 71857 71865 71960 72090 72139 72305 72339 73006 73015 73110 73284 73502 73981 74086 74089 74097 74192 74217 74275 74308 74828 75013 75180 75289 75425 75426 75449 75451 75476 75546 75636 75648 75723 75800 75850 76218 76245 76484 76524 76641 76642 76645 76659 76742 76926 77222 77228 77293 77320 77506 77617 77640 77642 77705 77744 77746 77788 78071 78100 78193 78196 78241 78252 78508 78554 78702 78715 79012 79068 79072 79080 79084 79111 79172 79198 79207 79223 79286 79309 79367 79399 79418 79433 79436 79438 79505 79546 79551 79554 79569 79722 81040 81041 81053 81303 81601 81708 81724 81753 81824 81909 81923 81967 82020 82268 82348 82441 82540 82583 82790 82892 82905 82930 83006 83018 83320 83367 83625 83655 83771 83801 83808 84263 84347 84444 84446 84462 84760 85127 85481 85582 85616 85662 85897 86187 86948 87262 87276 87345 87368 87388 87389 87409 87442 87485 87515 87543 87635 87708 87767 87855 87937 88008 88053 91547 93576 93581 93631 94770 94941 94966 94968 94997 95081 95202 95548 95599 95602 95614 95616 95750 95754 95848 96053 96219 96248 96387 96490 96509 96592 97007 97066 97466 97479 97484 97578 97692 97743 97802 97848 97868 98054 98086 98094 98102 98240 98468 98724 99117 99215 99224 99242 99255 99297 99309 99359 99363 99396 99822 99826 99847 99937 99989 100439 100442 100463 100478 100498 100505 100509 100513 100598 101039 101085 101093 101132 101290 101324 101332 101397 101608 101683 101695 101715 101766 101830 101898 101968 101972 102005 102093 102097 102102 102276 102282 102324 102431 102459 102552 102946 103876 104050 104490 104667 105112 105198 105217 105726 105811 105982 106015 106146 106163 106696 106861 107023 107024 107209 107216 107577 107909 107930 107957 107961 108011 108086 108223 108357 108362 108462 108549 108754 108942 109045 109242 109481 109502 109507 109534 109549 109554 109587 109600 109604 109607 109619 109635 109804 109858 110029 110210 110571 110677 110947 111049 111154 111307 111309 111334 111396 111403 111410 111421 111438 111440 111524 111546 111562 111573 111668 111923 112428 112431 112440 112520 112521 112557 112619 112623 112678 112752 112799 112802 112852 112864 113160 113541 113842 115397 115745 115909 115997 116025 116063 116262 116272 116297 116363 116367 116819 116939 116947 116948 116951 116978 116982 117036 117240 117246 117251 117259 117267 117269 117348 117351 117353 117355 117503 117539 117621 117654 117664 117669 117685 117687 117738 117741 117755 117801 117918 117941 117975 118097 118102 118138 118161 118178 118373 118420 118509 118675 118765 118981 119120 119259 119339 119426 119585 119602 119835 119996 120036 120059 120090 120211 120353 120404 120450 120780 121802 121861 121877 121880 121930 122010 122031 122094 122208 122235 122262 122491 122492 122547 122804 122816 122824 122853 123079 123258 123401 123695 124428 124436 124528 125443 125714 126050 126086 126174 126182 126214 126290 126317 126376 126380 126419 126429 126693 126759 126780 126852 127085 127274 127419 127530 127591 127595 127602 128462 128519 128521 128565 128570 130681 132600 133153 133165 133511 133845 133879 133883 133930 133943 134025 135122 135186 135263 135325 135507 135858 136010 136557 136599 136727 136918 137146 137483 137561 137587 137632 137649 137952 138660 138703 139015 139258 139936 139950 139979 140305 140319 140746 140793 140812 140888 141031 141057 141101 141173 141181 141484 141781 141958 142701 144327 144360 144370 144372 144380 144401 144458 144462 144506 144587 144618 144735 145480 145668 145681 145695 145713 145758 145860 145912 146031 146228 146354 146357 146387 146397 146421 146447 146507 146559 146591 146613 146831 146983 147148 147281 147290 147292 147295 147318 147343 147369 147402 147412 147439 147445 147607 147624 147779 147791 147810 147812 147822 147872 147918 147962 148025 148977 148990 149169 149256 149269 149308 149626 149628 149885 149919 150081 150348 150430 150555 150638 150643 150866 150993 151011 151061 151078 151205 151402 151649 152414 152470 152532 152572 152647 152785 153083 154039 154396 154422 154566 154835 154924 155148 155229 155276 155286 155292 155294 155379 155491 155560 156021 156037 156040 156046 156050 156124 156408 156480 156727 156774 156791 156869 156881 156937 156961 157584 157764 157913 157920 157947 157948 158335 158459 158564 158589 159001 159266 159298 159308 159312 159325 159332 159334 159390 159397 159754 160412 160421 160647 160674 160685 161055 161346 161469 161493
